Offspring,Dam,Sire,Cohort
3235,NA,NA,2006
3236,NA,NA,2006
3237,NA,NA,2006
3238,NA,NA,2006
3239,NA,NA,2006
3240,2966,2605,2006
3241,2966,2605,2006
3242,2966,661,2006
3243,658,1227,2006
3244,658,1227,2006
3245,4380,962,2006
3246,4380,962,2006
3247,4380,1192,2006
3248,4380,1192,2006
3249,892,4435,2006
3250,892,4435,2006
3251,892,4435,2006
3252,892,4435,2006
3253,NA,NA,2006
3254,1446,2542,2006
3255,1446,2542,2006
3256,1446,2542,2006
3257,2691,650,2006
3258,2691,23,2006
3259,2691,23,2006
3260,2691,650,2006
3261,2004,823,2006
3262,2004,823,2006
3263,2004,823,2006
3264,2004,823,2006
3265,542,4435,2006
3266,542,4435,2006
3267,542,4435,2006
3268,NA,NA,2006
3269,586,285,2006
3270,586,285,2006
3271,NA,NA,2006
3272,256,417,2006
3273,256,650,2006
3274,256,650,2006
3275,256,650,2006
3276,1054,3052,2006
3277,1054,2904,2006
3278,1054,3052,2006
3279,1054,3052,2006
3280,622,1954,2006
3281,622,23,2006
3282,NA,NA,2006
3283,784,417,2006
3284,784,417,2006
3285,784,417,2006
3286,2658,1569,2006
3287,256,650,2006
3288,2658,2053,2006
3289,2658,2053,2006
3290,885,1226,2006
3291,885,1226,2006
3292,885,1226,2006
3293,885,1226,2006
3294,NA,NA,2006
3295,1827,2202,2006
3296,1827,2202,2006
3297,1827,2202,2006
3298,1827,2202,2006
3299,1827,2202,2006
3300,571,1227,2006
3301,571,1227,2006
3302,571,1227,2006
3303,571,1227,2006
3304,1047,500,2006
3305,1047,500,2006
3306,NA,NA,2006
3307,NA,NA,2006
3308,927,494,2006
3309,927,494,2006
3310,927,494,2006
3311,927,494,2006
3312,927,494,2006
3313,2584,2173,2006
3314,2584,2173,2006
3315,2584,2173,2006
3316,2584,2173,2006
3317,NA,NA,2006
3318,1100,959,2006
3319,1100,959,2006
3320,1100,1226,2006
3321,1100,1226,2006
3322,NA,NA,2006
3323,NA,NA,2006
3324,NA,NA,2006
3325,4380,962,2006
3326,NA,NA,2006
3327,NA,NA,2006
3328,NA,NA,2006
3329,NA,NA,2006
3330,980,902,2006
3331,2408,2233,2006
3332,2405,2605,2006
3333,2408,2693,2006
3334,2405,499,2006
3335,2166,500,2006
3336,2166,1464,2006
3337,2166,500,2006
3338,857,725,2006
3339,857,1569,2006
3340,857,1569,2006
3341,NA,114,2006
3342,912,114,2006
3343,912,114,2006
3344,912,114,2006
3345,NA,NA,2006
3346,45,166,2006
3347,45,166,2006
3348,45,166,2006
3349,45,166,2006
3350,843,2904,2006
3351,843,2904,2006
3352,NA,NA,2006
3353,843,2904,2006
3354,860,2246,2006
3355,860,2246,2006
3356,860,1464,2006
3357,860,2202,2006
3358,2840,1438,2006
3359,592,418,2006
3360,592,418,2006
3361,592,418,2006
3362,2360,962,2006
3363,2360,962,2006
3364,2360,962,2006
3365,2405,417,2006
3366,NA,NA,2006
3367,NA,NA,2006
3368,NA,NA,2006
3369,NA,NA,2006
3370,427,661,2006
3371,427,661,2006
3372,427,661,2006
3373,427,661,2006
3374,427,661,2006
3375,2725,457,2006
3376,2725,457,2006
3377,2725,457,2006
3378,2725,457,2006
3379,2232,2462,2006
3380,2232,2462,2006
3381,2232,2462,2006
3382,2232,2462,2006
3383,2232,2462,2006
3384,586,4230,2006
3385,586,4230,2006
3386,586,4230,2006
3387,988,4304,2006
3388,586,4230,2006
3389,2865,1697,2006
3390,2865,962,2006
3391,2865,1697,2006
3392,2865,1697,2006
3393,2865,823,2006
3394,988,2970,2006
3395,988,2970,2006
3396,988,2970,2006
3397,988,2970,2006
3398,988,2970,2006
3399,2167,2944,2006
3400,2167,2944,2006
3401,2167,2768,2006
3402,2167,NA,2006
3403,2360,114,2006
3404,206,2661,2006
3405,206,2661,2006
3406,206,2661,2006
3407,206,2661,2006
3408,NA,NA,2006
3409,NA,NA,2006
3410,NA,NA,2006
3411,338,466,2006
3412,3428,1954,2006
3413,338,466,2006
3414,338,466,2006
3415,892,4435,2006
3416,892,4435,2006
3417,892,4435,2006
3418,892,4435,2006
3419,892,4435,2006
3420,2840,46,2006
3421,2840,46,2006
3422,2840,46,2006
3423,2004,823,2006
3424,2004,823,2006
3425,2004,823,2006
3426,2004,823,2006
3431,929,984,2006
3432,929,984,2006
3433,929,984,2006
3434,929,984,2006
3435,206,2833,2006
3436,980,23,2006
3437,980,23,2006
3438,980,23,2006
3439,980,1095,2006
3440,980,NA,2006
3441,4380,4378,2006
3442,4380,4378,2006
3443,4380,4378,2006
3444,NA,NA,2006
3445,542,4435,2006
3446,542,4435,2006
3447,542,4435,2006
3448,542,1697,2006
3449,542,4435,2006
3450,622,2187,2006
3451,NA,NA,2006
3452,622,2661,2006
3453,2489,1956,2006
3454,2489,2527,2006
3455,2489,1956,2006
3456,2489,2527,2006
3457,4425,962,2006
3458,2200,2246,2006
3459,256,650,2006
3460,256,650,2006
3461,256,650,2006
3462,256,650,2006
3463,256,650,2006
3464,NA,NA,2006
3465,NA,NA,2006
3466,2691,23,2006
3467,2691,23,2006
3468,2691,23,2006
3469,2691,23,2006
3470,586,2651,2006
3471,586,2651,2006
3472,586,2651,2006
3473,586,2651,2006
3474,586,2651,2006
3475,784,417,2006
3476,784,417,2006
3477,784,417,2006
3478,784,417,2006
3479,784,417,2006
3483,2865,1954,2006
3484,2865,962,2006
3485,2865,962,2006
3486,2865,1954,2006
3487,2166,4390,2006
3488,NA,NA,2006
3489,NA,NA,2006
3490,NA,NA,2006
3491,1100,1956,2006
3492,1100,500,2006
3493,1598,500,2006
3494,1100,500,2006
3495,2658,1956,2006
3496,2658,2053,2006
3497,2658,1956,2006
3498,2658,2053,2006
3499,338,2906,2006
3500,NA,NA,2006
3501,338,2906,2006
3502,843,2904,2006
3503,843,2904,2006
3504,843,2904,2006
3505,843,2904,2006
3506,45,166,2006
3507,45,166,2006
3508,45,166,2006
3509,45,166,2006
3510,45,166,2006
3511,1827,2462,2006
3512,1827,2462,2006
3513,1827,2462,2006
3514,1827,2462,2006
3515,2405,1464,2006
3516,2405,1464,2006
3517,NA,NA,2006
3518,2405,2354,2006
3519,2405,1464,2006
3520,927,115,2006
3521,927,494,2006
3522,658,1464,2006
3523,1827,1464,2006
3524,NA,494,2006
3525,2360,2924,2006
3526,2360,2924,2006
3527,2360,2924,2006
3528,857,1569,2006
3529,2949,1569,2006
3530,857,1569,2006
3531,857,1569,2006
3532,353,725,2006
3533,353,725,2006
3534,353,1569,2006
3535,NA,NA,2006
3536,592,418,2006
3537,592,650,2006
3538,592,418,2006
3539,592,418,2006
3540,860,114,2006
3541,860,114,2006
3542,860,114,2006
3543,860,114,2006
3544,1598,500,2006
3545,1598,2833,2006
3546,1598,2833,2006
3547,1598,2833,2006
3548,750,2153,2006
3549,750,2153,2006
3550,206,2661,2006
3551,206,2661,2006
3552,206,2661,2006
3553,206,2661,2006
3554,206,2661,2006
3556,2657,2233,2006
3559,963,4395,2006
3560,2004,823,2006
3561,2004,823,2006
3562,2004,823,2006
3563,NA,NA,2006
3564,4425,962,2006
3565,4425,962,2006
3566,4425,962,2006
3567,4425,962,2006
3568,4425,962,2006
3569,892,4435,2006
3570,892,4435,2006
3571,892,4435,2006
3572,892,4435,2006
3573,892,4435,2006
3574,NA,NA,2006
3575,3051,2906,2006
3576,338,2906,2006
3577,NA,NA,2006
3578,338,2906,2006
3579,2657,2233,2006
3825,4382,499,2006
3847,353,1569,2006
3848,353,1569,2006
3865,353,1569,2006
3995,2604,2534,2006
4397,NA,NA,2006
5153,NA,NA,2006
3580,NA,NA,2007
3581,NA,NA,2007
3582,4380,3285,2007
3583,4380,2651,2007
3584,4380,3285,2007
3585,4380,3285,2007
3586,NA,NA,2007
3587,3417,1227,2007
3588,338,2605,2007
3589,338,2605,2007
3590,338,2605,2007
3591,542,661,2007
3592,586,2651,2007
3593,586,2651,2007
3594,NA,NA,2007
3595,NA,NA,2007
3596,3515,2651,2007
3597,3515,661,2007
3598,3515,661,2007
3599,3515,661,2007
3600,542,4304,2007
3601,NA,NA,2007
3602,784,23,2007
3603,NA,NA,2007
3604,784,984,2007
3605,NA,NA,2007
3606,3350,3430,2007
3607,3350,3430,2007
3608,3350,3430,2007
3609,3350,3430,2007
3610,NA,NA,2007
3611,586,2651,2007
3612,4425,1697,2007
3613,4425,1697,2007
3614,4425,1697,2007
3615,NA,NA,2007
3616,NA,NA,2007
3617,542,2661,2007
3618,542,2661,2007
3619,542,2661,2007
3620,542,2661,2007
3621,3507,3442,2007
3622,NA,NA,2007
3623,3507,3442,2007
3624,3507,3442,2007
3625,3507,3442,2007
3626,3395,2173,2007
3627,3395,2173,2007
3628,NA,NA,2007
3629,3395,2173,2007
3630,927,2202,2007
3631,927,46,2007
3632,927,2202,2007
3633,927,2202,2007
3634,927,2202,2007
3635,3475,3450,2007
3636,3475,3450,2007
3637,3475,3450,2007
3638,3475,3450,2007
3639,3475,3450,2007
3640,NA,NA,2007
3641,NA,NA,2007
3642,3457,661,2007
3643,3457,661,2007
3644,860,1448,2007
3645,860,3394,2007
3646,860,3394,2007
3647,3050,2768,2007
3648,860,3394,2007
3649,3050,2768,2007
3650,3050,2768,2007
3651,3050,2768,2007
3652,353,3531,2007
3653,NA,NA,2007
3654,353,1569,2007
3655,353,1569,2007
3656,353,1569,2007
3657,2004,417,2007
3658,NA,NA,2007
3659,NA,NA,2007
3660,NA,NA,2007
3661,3321,3276,2007
3662,3321,3276,2007
3663,3321,3052,2007
3664,NA,NA,2007
3665,3511,3478,2007
3666,3511,3478,2007
3667,3511,3478,2007
3668,3302,417,2007
3669,3302,417,2007
3670,3302,23,2007
3671,NA,NA,2007
3672,NA,NA,2007
3673,NA,NA,2007
3674,NA,NA,2007
3675,2492,2944,2007
3676,2492,417,2007
3677,2492,2944,2007
3678,2492,2944,2007
3679,586,2651,2007
3680,586,2651,2007
3681,586,2651,2007
3682,586,166,2007
3683,3404,417,2007
3684,3404,417,2007
3685,3404,417,2007
3686,3340,4304,2007
3687,3340,4304,2007
3688,3340,4304,2007
3689,NA,NA,2007
3690,NA,NA,2007
3691,3515,661,2007
3692,NA,NA,2007
3693,NA,NA,2007
3694,NA,NA,2007
3695,3536,2542,2007
3696,3536,2542,2007
3697,NA,NA,2007
3698,3351,2944,2007
3699,3351,2944,2007
3700,3351,2944,2007
3701,3351,2944,2007
3702,NA,NA,2007
3703,NA,NA,2007
3704,NA,NA,2007
3705,NA,NA,2007
3706,NA,NA,2007
3707,NA,NA,2007
3708,3350,3430,2007
3709,NA,NA,2007
3710,2489,2605,2007
3711,2489,2605,2007
3712,3350,3430,2007
3713,3350,3430,2007
3714,3350,3430,2007
3715,2489,2605,2007
3716,3350,3430,2007
3717,4425,1697,2007
3718,NA,NA,2007
3719,4425,1697,2007
3720,4425,1697,2007
3721,NA,NA,2007
3722,4380,3285,2007
3723,4380,3285,2007
3724,4380,661,2007
3725,4380,3285,2007
3726,4380,3285,2007
3727,3507,3442,2007
3728,3507,3442,2007
3729,3507,3442,2007
3730,3507,3442,2007
3731,3507,3442,2007
3732,929,2202,2007
3733,929,2202,2007
3734,929,2202,2007
3735,929,2202,2007
3736,929,2202,2007
3737,2004,417,2007
3738,2004,417,2007
3739,542,2661,2007
3740,542,2661,2007
3741,542,2661,2007
3742,542,2661,2007
3743,3427,2453,2007
3744,3427,2453,2007
3745,3427,2651,2007
3746,3427,2453,2007
3747,2166,1569,2007
3748,2166,2651,2007
3749,2166,1569,2007
3750,2166,1569,2007
3751,1100,4390,2007
3752,1100,3460,2007
3753,NA,NA,2007
3754,1100,3442,2007
3755,NA,NA,2007
3756,3288,46,2007
3757,3288,46,2007
3758,3288,46,2007
3759,3288,46,2007
3760,2840,46,2007
3761,2840,46,2007
3762,2840,46,2007
3763,2840,46,2007
3764,3321,3276,2007
3765,3321,3276,2007
3766,3321,3276,2007
3767,3346,3442,2007
3768,750,3496,2007
3769,750,3496,2007
3770,750,3496,2007
3771,750,3496,2007
3772,3475,3450,2007
3773,3475,3450,2007
3774,3475,3450,2007
3775,3475,650,2007
3776,3475,3450,2007
3777,3429,3359,2007
3778,3429,3359,2007
3779,3429,3359,2007
3780,3429,3359,2007
3781,3429,3359,2007
3782,3404,1697,2007
3783,3404,1697,2007
3784,3404,1697,2007
3785,3404,1697,2007
3786,3404,1697,2007
3787,3395,2173,2007
3788,3395,2173,2007
3789,3395,2944,2007
3790,3395,2944,2007
3791,NA,NA,2007
3792,3302,417,2007
3793,3302,417,2007
3794,3302,417,2007
3795,3302,417,2007
3796,3302,417,2007
3797,860,3394,2007
3798,NA,NA,2007
3799,NA,NA,2007
3800,NA,NA,2007
3801,NA,NA,2007
3802,3516,2453,2007
3803,3516,2453,2007
3804,3516,2453,2007
3805,NA,NA,2007
3806,3516,417,2007
3807,3516,2453,2007
3808,2658,4395,2007
3809,NA,NA,2007
3810,NA,NA,2007
3811,NA,NA,2007
3812,NA,NA,2007
3813,NA,NA,2007
3814,NA,NA,2007
3815,542,417,2007
3816,542,3478,2007
3817,542,3478,2007
3818,542,3478,2007
3819,857,661,2007
3820,2492,417,2007
3821,2492,3496,2007
3822,2492,2944,2007
3823,2492,2944,2007
3824,3286,4378,2007
3826,3050,2768,2007
3827,3050,2768,2007
3828,3050,2768,2007
3829,3050,2768,2007
3830,586,2651,2007
3831,586,2651,2007
3832,586,2651,2007
3833,586,2388,2007
3834,NA,NA,2007
3835,3351,3478,2007
3836,3351,3478,2007
3837,3351,3477,2007
3838,3351,3478,2007
3839,3351,3478,2007
3840,3286,4378,2007
3841,3341,3496,2007
3842,592,3311,2007
3843,592,3311,2007
3844,592,3311,2007
3845,592,3311,2007
3846,592,3311,2007
3849,3536,2542,2007
3850,3536,2542,2007
3851,3536,2542,2007
3852,3536,2542,2007
3853,NA,NA,2007
3854,3340,4304,2007
3855,3340,4304,2007
3856,3340,4304,2007
3857,NA,NA,2007
3858,927,2202,2007
3859,927,46,2007
3860,NA,NA,2007
3861,2489,2605,2007
3862,2489,2605,2007
3863,2489,2605,2007
3864,NA,NA,2007
3866,3350,1448,2007
3867,3350,3430,2007
3868,3350,3430,2007
3869,NA,NA,2007
3870,NA,NA,2007
3871,2004,417,2007
3872,2004,417,2007
3873,2004,417,2007
3874,NA,NA,2007
3875,NA,NA,2007
3876,NA,NA,2007
3877,NA,NA,2007
3878,NA,NA,2007
3879,3555,3370,2007
3880,3555,3370,2007
3881,NA,NA,2007
3882,4425,417,2007
3883,4425,1697,2007
3884,4425,1697,2007
3885,4425,1697,2007
3886,4425,1697,2007
3887,1100,3460,2007
3888,1100,3460,2007
3889,1100,3460,2007
3890,NA,NA,2007
3891,1100,3092,2007
3892,3302,1697,2007
3893,3302,1697,2007
3894,3302,417,2007
3895,NA,NA,2007
3896,NA,NA,2007
3897,NA,NA,2007
3898,3515,661,2007
3899,3515,661,2007
3900,NA,NA,2007
3901,NA,NA,2007
3902,NA,NA,2007
3903,860,2693,2007
3904,860,2693,2007
3905,860,NA,2007
3906,860,3312,2007
3907,860,2693,2007
3908,3507,661,2007
3909,3507,3442,2007
3910,3507,3442,2007
3911,3507,661,2007
3912,3507,661,2007
3913,3427,2453,2007
3914,3427,2453,2007
3915,3427,2453,2007
3916,3427,2453,2007
3917,3427,2453,2007
3918,3395,2173,2007
3919,3395,2173,2007
3920,3395,2173,2007
3921,3395,2173,2007
3922,3457,2173,2007
3923,3475,3450,2007
3924,NA,NA,2007
3925,3475,3089,2007
3926,3475,3394,2007
3927,3475,3450,2007
3928,3475,3450,2007
3929,2166,2202,2007
3930,2166,2202,2007
3931,2166,3460,2007
3932,256,3460,2007
3933,2840,1569,2007
3934,2840,46,2007
3935,2840,1569,2007
3936,2840,1569,2007
3937,2840,1569,2007
3938,NA,NA,2007
3939,929,2202,2007
3940,929,2202,2007
3941,NA,NA,2007
3942,NA,NA,2007
3943,3516,2453,2007
3944,3516,2453,2007
3945,3516,2453,2007
3946,3516,661,2007
3947,NA,NA,2007
3948,3341,3496,2007
3949,3341,2173,2007
3950,NA,NA,2007
3951,NA,NA,2007
3952,NA,NA,2007
3953,NA,NA,2007
3954,4380,3285,2007
3955,3404,1697,2007
3956,NA,NA,2007
3957,NA,NA,2007
3958,3321,4395,2007
3959,3321,4395,2007
3960,3321,4395,2007
3961,3321,4395,2007
3962,3321,4395,2007
3963,927,2202,2007
3964,927,2202,2007
3965,927,2202,2007
3966,NA,NA,2007
3967,4380,3285,2007
3968,NA,NA,2007
3969,4380,3285,2007
3970,NA,NA,2007
3971,586,2651,2007
3972,586,2651,2007
3973,586,2651,2007
3974,586,3276,2007
3975,929,3496,2007
3976,929,2542,2007
3977,NA,NA,2007
3978,NA,NA,2007
3979,3302,2768,2007
3980,3302,2768,2007
3981,3302,2768,2007
3982,3302,2768,2007
3983,3536,2542,2007
3984,3536,2542,2007
3985,3536,2542,2007
3986,3536,2542,2007
3987,3340,4304,2007
3988,3340,4304,2007
3989,3340,4304,2007
3990,3340,4304,2007
3991,3515,661,2007
3992,3515,661,2007
3993,3515,661,2007
3994,3515,661,2007
4062,3286,3497,2007
4117,3286,4378,2007
4511,3395,4395,2007
3996,4380,3285,2008
3997,4380,3285,2008
3998,4380,3285,2008
3999,4380,3285,2008
4000,NA,NA,2008
4001,3302,1697,2008
4002,3302,1697,2008
4003,NA,NA,2008
4004,NA,NA,2008
4005,3286,4378,2008
4006,NA,NA,2008
4007,3286,4378,2008
4008,3286,4378,2008
4009,NA,NA,2008
4010,NA,NA,2008
4011,NA,NA,2008
4012,NA,NA,2008
4013,3050,3496,2008
4014,3050,3496,2008
4015,3050,3496,2008
4016,3050,3496,2008
4017,3395,4395,2008
4018,3395,4395,2008
4019,3395,4395,2008
4020,NA,NA,2008
4021,NA,NA,2008
4022,2004,3359,2008
4023,2004,3370,2008
4024,2004,3370,2008
4025,2004,3370,2008
4026,2004,3370,2008
4027,3648,3766,2008
4028,3648,3766,2008
4029,3648,3766,2008
4030,NA,NA,2008
4031,927,2202,2008
4032,927,2202,2008
4033,927,2202,2008
4034,927,2202,2008
4035,927,2202,2008
4036,3760,2605,2008
4037,3760,2605,2008
4038,3760,2605,2008
4039,3760,2605,2008
4040,3760,2605,2008
4041,NA,NA,2008
4042,3831,3359,2008
4043,3831,3359,2008
4044,3831,3359,2008
4045,3831,3359,2008
4046,3302,2651,2008
4047,3302,2651,2008
4048,3302,2651,2008
4049,3302,2651,2008
4050,3302,2651,2008
4051,4380,3285,2008
4052,4380,3285,2008
4053,4380,3285,2008
4054,4380,3285,2008
4055,4380,3370,2008
4056,3395,4395,2008
4057,3395,4395,2008
4058,3395,4395,2008
4059,3395,4395,2008
4060,3395,4395,2008
4061,3395,4395,2008
4063,3831,3359,2008
4064,3831,3359,2008
4065,NA,NA,2008
4066,NA,NA,2008
4067,3050,3496,2008
4068,3050,3496,2008
4069,3050,3496,2008
4070,3050,3496,2008
4071,3050,3496,2008
4072,2004,3370,2008
4073,2004,3370,2008
4074,2004,3370,2008
4075,2004,3370,2008
4076,3648,3450,2008
4077,3648,3450,2008
4078,3648,3450,2008
4079,3648,3450,2008
4080,3648,3450,2008
4081,3760,2605,2008
4082,3760,2605,2008
4083,3760,2605,2008
4084,3760,2605,2008
4085,927,2202,2008
4086,927,2202,2008
4087,927,2202,2008
4088,927,2202,2008
4089,927,2202,2008
4090,NA,NA,2008
4091,NA,NA,2008
4092,NA,NA,2008
4093,NA,NA,2008
4094,3302,2605,2008
4095,3302,2651,2008
4096,4380,3285,2008
4097,4380,2651,2008
4098,4380,2651,2008
4099,4380,3285,2008
4100,2004,3370,2008
4101,2004,3370,2008
4102,2004,3370,2008
4103,2004,3370,2008
4104,NA,NA,2008
4105,3831,3442,2008
4106,3831,3442,2008
4107,3831,3442,2008
4108,3302,3359,2008
4109,3302,3359,2008
4110,3302,3359,2008
4111,3302,3359,2008
4112,NA,NA,2008
4113,3050,3496,2008
4114,3050,3496,2008
4115,3050,3496,2008
4116,3050,3496,2008
4118,3648,3764,2008
4119,3648,3764,2008
4120,3648,3764,2008
4121,3648,3764,2008
4122,NA,NA,2008
4123,NA,NA,2008
4124,NA,NA,2008
4125,NA,NA,2008
4126,NA,NA,2008
4127,NA,NA,2008
4128,NA,NA,2008
4129,NA,NA,2008
4130,NA,NA,2008
4131,NA,NA,2008
4132,NA,NA,2008
4508,3286,4378,2008
4509,NA,NA,2008
4510,4380,3285,2008
4512,3286,2202,2008
4759,4380,2651,2008
4760,3395,4395,2008
4513,NA,NA,2009
4514,4086,3684,2009
4515,4086,3684,2009
4516,4086,3684,2009
4517,4380,3285,2009
4518,4380,3285,2009
4519,NA,NA,2009
4520,NA,NA,2009
4521,4062,3717,2009
4522,4062,3717,2009
4523,4062,3717,2009
4524,4062,3717,2009
4525,4062,3717,2009
4526,NA,NA,2009
4527,NA,NA,2009
4528,NA,NA,2009
4529,NA,NA,2009
4530,4069,3285,2009
4531,4069,3285,2009
4532,4069,3684,2009
4533,NA,NA,2009
4534,4084,2605,2009
4535,NA,NA,2009
4536,NA,NA,2009
4537,NA,NA,2009
4538,4760,4060,2009
4539,NA,NA,2009
4540,NA,NA,2009
4541,NA,NA,2009
4542,4510,4072,2009
4543,4510,4072,2009
4544,4510,4072,2009
4545,4510,4072,2009
4546,NA,NA,2009
4547,3050,3496,2009
4548,3050,3496,2009
4549,3050,3496,2009
4550,NA,NA,2009
4551,NA,NA,2009
4552,NA,NA,2009
4553,NA,NA,2009
4554,NA,NA,2009
4555,NA,NA,2009
4556,NA,NA,2009
4557,NA,NA,2009
4558,4511,4509,2009
4559,4511,4509,2009
4560,4511,4509,2009
4561,4511,4509,2009
4562,NA,NA,2009
4563,4059,3684,2009
4564,NA,3684,2009
4565,4059,3450,2009
4566,NA,NA,2009
4567,NA,NA,2009
4568,4110,3370,2009
4569,4110,4512,2009
4570,4110,3359,2009
4571,4110,3370,2009
4572,NA,NA,2009
4573,3302,2605,2009
4574,3302,3370,2009
4575,3302,3359,2009
4576,3302,2605,2009
4577,3302,3359,2009
4578,NA,NA,2009
4579,NA,NA,2009
4580,4028,3496,2009
4581,4028,3496,2009
4582,4028,3764,2009
4583,4028,3764,2009
4584,4013,4087,2009
4585,4013,4087,2009
4586,4013,4087,2009
4587,4013,4087,2009
4588,4086,3684,2009
4589,4086,3684,2009
4590,4086,3684,2009
4591,NA,NA,2009
4592,NA,NA,2009
4593,4078,4117,2009
4594,4078,4117,2009
4595,4078,4117,2009
4596,4078,4117,2009
4597,4759,4023,2009
4598,4759,4023,2009
4599,4759,4023,2009
4600,NA,NA,2009
4601,4062,3717,2009
4602,NA,NA,2009
4603,4062,3717,2009
4604,4062,3717,2009
4605,4062,3717,2009
4606,4037,3442,2009
4607,4037,3442,2009
4608,4037,3442,2009
4609,4037,3442,2009
4610,4069,4070,2009
4611,NA,NA,2009
4612,NA,NA,2009
4613,NA,NA,2009
4614,4068,4039,2009
4615,4068,4039,2009
4616,4068,4039,2009
4617,NA,NA,2009
4618,927,3445,2009
4619,927,4378,2009
4620,927,4378,2009
4621,927,4378,2009
4622,NA,NA,2009
4623,4034,4079,2009
4624,4034,4079,2009
4625,NA,NA,2009
4626,4760,3764,2009
4627,4760,4033,2009
4628,4760,4033,2009
4629,4760,4033,2009
4630,NA,NA,2009
4631,NA,NA,2009
4632,NA,NA,2009
4633,NA,NA,2009
4634,NA,NA,2009
4635,NA,NA,2009
4636,4059,3285,2009
4637,4059,3450,2009
4638,4059,3285,2009
4639,4059,3285,2009
4640,4059,3450,2009
4641,NA,NA,2009
4642,NA,NA,2009
4643,NA,NA,2009
4644,3831,3450,2009
4645,4049,4378,2009
4646,4049,4029,2009
4647,4049,4378,2009
4648,4049,4029,2009
4649,4510,4072,2009
4650,4510,4072,2009
4651,4510,4072,2009
4652,4510,4072,2009
4653,4053,4060,2009
4654,4053,3684,2009
4655,4053,3684,2009
4656,4053,4060,2009
4657,4084,2605,2009
4658,4084,2605,2009
4659,NA,NA,2009
4660,NA,NA,2009
4661,4511,4509,2009
4662,4511,4509,2009
4663,4511,4509,2009
4664,4511,4509,2009
4665,NA,NA,2009
4666,3302,3359,2009
